Team,Season,Key,SponsorName,Industry,Retained,Tenure,LeftCensored,TeamSponsorCount,MeanRaceFinishPos,MeanQualifyingPos,QualRaceCorrelation,PositionChange_Std,PointsPerRace,LogTenure,PredStability,SeasonCentered
McLaren,2023,unilever,Unilever,Consumer Goods & Retail,1,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,fxpro,FxPro,Financial Services,1,5,0,49,9.45,9.0,0.6252,4.13,12.09,1.6094379124341003,-4.13,2
McLaren,2023,deloitte,Deloitte,Business Services,1,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,tumi,TUMI,Luxury & Fashion,1,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,cnbc,CNBC,Media & Entertainment,1,6,1,49,9.45,9.0,0.6252,4.13,12.09,1.791759469228055,-4.13,2
McLaren,2023,klipsch,Klipsch,Technology,0,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,sparco,Sparco,Automotive,1,6,1,49,9.45,9.0,0.6252,4.13,12.09,1.791759469228055,-4.13,2
McLaren,2023,ashurst,Ashurst,Business Services,1,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,stratasys,Stratasys,Technology,1,6,1,49,9.45,9.0,0.6252,4.13,12.09,1.791759469228055,-4.13,2
McLaren,2023,kaust,KAUST,Business Services,1,5,0,49,9.45,9.0,0.6252,4.13,12.09,1.6094379124341003,-4.13,2
McLaren,2023,ultimotive,Ultimotive,Automotive,0,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,newera,New Era,Apparel & Sportswear,1,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,faiaviationgroup,FAI Aviation Group,"Travel, Hospitality & Logistics",1,4,0,49,9.45,9.0,0.6252,4.13,12.09,1.3862943611198906,-4.13,2
McLaren,2023,cisco,Cisco,Technology,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,webex,Webex,Technology,1,2,0,49,9.45,9.0,0.6252,4.13,12.09,0.6931471805599453,-4.13,2
McLaren,2023,akzonobelsikkens,AkzoNobel-Sikkens,Industrial & Aerospace,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,logitechg,Logitech G,Technology,0,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,castore,Castore,Apparel & Sportswear,1,2,0,49,9.45,9.0,0.6252,4.13,12.09,0.6931471805599453,-4.13,2
McLaren,2023,easypost,EasyPost,"Travel, Hospitality & Logistics",0,2,0,49,9.45,9.0,0.6252,4.13,12.09,0.6931471805599453,-4.13,2
McLaren,2023,immersivelabs,Immersive Labs,Technology,0,2,0,49,9.45,9.0,0.6252,4.13,12.09,0.6931471805599453,-4.13,2
McLaren,2023,sungod,SunGod,Luxury & Fashion,1,2,0,49,9.45,9.0,0.6252,4.13,12.09,0.6931471805599453,-4.13,2
McLaren,2023,technogym,Technogym,Apparel & Sportswear,1,2,0,49,9.45,9.0,0.6252,4.13,12.09,0.6931471805599453,-4.13,2
McLaren,2023,googlechrome,Google/Chrome,Technology,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,pirelli,Pirelli,Automotive,1,6,1,49,9.45,9.0,0.6252,4.13,12.09,1.791759469228055,-4.13,2
McLaren,2023,okx,OKX,Crypto & Web3,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,android,Android,Technology,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,dpworld,DP World,"Travel, Hospitality & Logistics",1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,jackdaniels,Jack Daniels,Food & Beverage,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,vmware,VM Ware,Technology,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,goldmansachs,Goldman Sachs,Financial Services,0,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,dewalt,DeWalt,Industrial & Aerospace,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,cadence,Cadence,Technology,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,kswiss,K-Swiss,Apparel & Sportswear,1,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2023,lamiluxe,Lami Luxe,Consumer Goods & Retail,0,1,0,49,9.45,9.0,0.6252,4.13,12.09,0.0,-4.13,2
McLaren,2024,britishamericantobaccoabettertomorrow,British-American Tobacco (A Better Tomorrow),Other,1,6,0,50,4.71,4.48,0.3018,2.63,25.38,1.791759469228055,-2.63,3
McLaren,2024,splunk,Splunk,Technology,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,darktrace,DarkTrace,Cybersecurity,0,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,delltechnologies,Dell Technologies,Technology,1,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,alteryx,Alteryx,Technology,1,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,smartsheet,Smartsheet,Technology,1,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,medallia,Medallia,Technology,1,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,arrowelectronics,Arrow Electronics,Technology,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,richardmille,Richard Mille,Luxury Watches,1,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,hilton,Hilton,"Travel, Hospitality & Logistics",1,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,cocacola,Coca Cola,Food & Beverage,0,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,unilever,Unilever,Consumer Goods & Retail,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,fxpro,FxPro,Financial Services,1,6,0,50,4.71,4.48,0.3018,2.63,25.38,1.791759469228055,-2.63,3
McLaren,2024,deloitte,Deloitte,Business Services,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,tumi,TUMI,Luxury & Fashion,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,cnbc,CNBC,Media & Entertainment,1,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,sparco,Sparco,Automotive,0,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,ashurst,Ashurst,Business Services,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,stratasys,Stratasys,Technology,1,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,kaust,KAUST,Business Services,1,6,0,50,4.71,4.48,0.3018,2.63,25.38,1.791759469228055,-2.63,3
McLaren,2024,newera,New Era,Apparel & Sportswear,1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,faiaviationgroup,FAI Aviation Group,"Travel, Hospitality & Logistics",1,5,0,50,4.71,4.48,0.3018,2.63,25.38,1.6094379124341003,-2.63,3
McLaren,2024,cisco,Cisco,Technology,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,webex,Webex,Technology,0,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,akzonobelsikkens,AkzoNobel-Sikkens,Industrial & Aerospace,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,castore,Castore,Apparel & Sportswear,1,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,sungod,SunGod,Luxury & Fashion,1,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,technogym,Technogym,Apparel & Sportswear,0,3,0,50,4.71,4.48,0.3018,2.63,25.38,1.0986122886681098,-2.63,3
McLaren,2024,googlechrome,Google/Chrome,Technology,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,pirelli,Pirelli,Automotive,1,7,1,50,4.71,4.48,0.3018,2.63,25.38,1.9459101490553132,-2.63,3
McLaren,2024,okx,OKX,Crypto & Web3,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,android,Android,Technology,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,dpworld,DP World,"Travel, Hospitality & Logistics",1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,jackdaniels,Jack Daniels,Food & Beverage,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,vmware,VM Ware,Technology,0,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,dewalt,DeWalt,Industrial & Aerospace,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,cadence,Cadence,Technology,0,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,kswiss,K-Swiss,Apparel & Sportswear,1,2,0,50,4.71,4.48,0.3018,2.63,25.38,0.6931471805599453,-2.63,3
McLaren,2024,monsterenergy,Monster Energy,Food & Beverage,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,salesforce,Salesforce,Technology,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,estrellagalicia,Estrella Galicia,Food & Beverage,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,dropbox,Dropbox,Technology,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,workday,Workday,Technology,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,ecolab,Ecolab,Industrial & Aerospace,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,airwallex,Airwallex,Financial Services,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,onoptimumnutrition,ON Optimum Nutrition,Apparel & Sportswear,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,haloitsm,Halo ITSM,Technology,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,udemy,Udemy,Business Services,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,reiss,Reiss,Luxury & Fashion,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
McLaren,2024,alpinestar,Alpinestar,Apparel & Sportswear,1,1,0,50,4.71,4.48,0.3018,2.63,25.38,0.0,-2.63,3
Mercedes,2018,amgpetronas,AMG Petronas,Energy,0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,ubs,UBS,Financial Services,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,qualcomm,Qualcomm,Technology,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,epson,Epson,Technology,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,bose,Bose,Technology,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,tommyhilfiger,Tommy Hilfiger,Luxury & Fashion,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,iwcschaffhausen,IWC Schaffhausen,Luxury Watches,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,wihuri,Wihuri,Industrial & Aerospace,0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,monsterenergy,Monster Energy,Food & Beverage,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,purestorage,Pure Storage,Technology,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,tibco,TIBCO,Technology,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,starwood,Starwood,"Travel, Hospitality & Logistics",0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,puma,Puma,Apparel & Sportswear,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,ebmpapst,ebmpapst,Industrial & Aerospace,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,tatacommunications,Tata Communications,Telecom,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,netjets,NetJets,"Travel, Hospitality & Logistics",0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,dbschenker,DB Schenker,"Travel, Hospitality & Logistics",0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,rubrik,Rubrik,Cybersecurity,0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,omp,OMP,Automotive,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,spieshecker,Spies Hecker,Industrial & Aerospace,0,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,assos,Assos,Apparel & Sportswear,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,ozracing,OZ Racing,Automotive,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,endless,Endless,Automotive,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2018,pirelli,Pirelli,Automotive,1,1,1,24,3.86,3.0,-0.1691,4.08,31.19,0.0,-4.08,-3
Mercedes,2019,petronas,Petronas,Energy,1,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2019,ubs,UBS,Financial Services,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,qualcomm,Qualcomm,Technology,0,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,epson,Epson,Technology,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,bose,Bose,Technology,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,tommyhilfiger,Tommy Hilfiger,Luxury & Fashion,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,iwcschaffhausen,IWC Schaffhausen,Luxury Watches,0,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,hewlettpackardenterprise,Hewlett Packard Enterprise,Technology,0,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2019,marriottbonvoy,Marriott Bonvoy,"Travel, Hospitality & Logistics",0,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2019,monsterenergy,Monster Energy,Food & Beverage,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,purestorage,Pure Storage,Technology,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,crowdstrike,CrowdStrike,Cybersecurity,1,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2019,tibco,Tibco,Technology,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,puma,Puma,Apparel & Sportswear,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,ebmpapst,Ebmpapst,Industrial & Aerospace,0,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,tatacommunications,Tata Communications,Telecom,0,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,konecranes,Konecranes,Industrial & Aerospace,0,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2019,omp,OMP,Automotive,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,axalta,Axalta,Industrial & Aerospace,0,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2019,assos,Assos,Apparel & Sportswear,0,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,ozracing,Oz Racing,Automotive,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,endless,Endless,Automotive,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,pirelli,Pirelli,Automotive,1,2,1,24,3.24,2.64,0.1998,3.28,35.19,0.6931471805599453,-3.28,-2
Mercedes,2019,seedlip,Seedlip,Food & Beverage,1,1,0,24,3.24,2.64,0.1998,3.28,35.19,0.0,-3.28,-2
Mercedes,2020,petronas,Petronas,Energy,1,2,0,22,3.74,2.0,0.2793,2.77,33.71,0.6931471805599453,-2.77,-1
Mercedes,2020,ineos,INEOS,Industrial & Aerospace,1,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,ubs,UBS,Financial Services,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,epson,Epson,Technology,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,bose,Bose,Technology,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,tommyhilfiger,Tommy Hilfiger,Luxury & Fashion,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,iwc,IWC,Luxury Watches,1,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,hewlettpackard,Hewlett Packard,Technology,1,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,theritzcarlton,The Ritz-Carlton,"Travel, Hospitality & Logistics",1,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,monsterenergy,Monster Energy,Food & Beverage,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,purestorage,Pure Storage,Technology,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,crowdstrike,CrowdStrike,Cybersecurity,1,2,0,22,3.74,2.0,0.2793,2.77,33.71,0.6931471805599453,-2.77,-1
Mercedes,2020,tibco,TIBCO,Technology,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,amd,AMD,Technology,1,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,puma,Puma,Apparel & Sportswear,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,policeeyewear,Police,Luxury & Fashion,1,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,omp,OMP,Automotive,0,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,ozracing,OZ Racing,Automotive,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,endless,Endless,Automotive,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2020,stilo,Stilo,Automotive,0,1,0,22,3.74,2.0,0.2793,2.77,33.71,0.0,-2.77,-1
Mercedes,2020,seedlip,Seedlip,Food & Beverage,0,2,0,22,3.74,2.0,0.2793,2.77,33.71,0.6931471805599453,-2.77,-1
Mercedes,2020,pirelli,Pirelli,Automotive,1,3,1,22,3.74,2.0,0.2793,2.77,33.71,1.0986122886681098,-2.77,-1
Mercedes,2021,petronas,Petronas,Energy,1,3,0,23,5.41,2.95,0.3779,3.68,27.48,1.0986122886681098,-3.68,0
Mercedes,2021,ineos,INEOS,Industrial & Aerospace,1,2,0,23,5.41,2.95,0.3779,3.68,27.48,0.6931471805599453,-3.68,0
Mercedes,2021,ubs,UBS,Financial Services,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,epson,Epson,Technology,0,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,bose,Bose,Technology,0,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,tommyhilfiger,Tommy Hilfiger,Luxury & Fashion,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,iwc,IWC,Luxury Watches,0,2,0,23,5.41,2.95,0.3779,3.68,27.48,0.6931471805599453,-3.68,0
Mercedes,2021,hewlettpackard,Hewlett Packard,Technology,1,2,0,23,5.41,2.95,0.3779,3.68,27.48,0.6931471805599453,-3.68,0
Mercedes,2021,theritzcarlton,The Ritz-Carlton,"Travel, Hospitality & Logistics",0,2,0,23,5.41,2.95,0.3779,3.68,27.48,0.6931471805599453,-3.68,0
Mercedes,2021,monsterenergy,Monster Energy,Food & Beverage,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,purestorage,Pure Storage,Technology,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,crowdstrike,CrowdStrike,Cybersecurity,1,3,0,23,5.41,2.95,0.3779,3.68,27.48,1.0986122886681098,-3.68,0
Mercedes,2021,tibco,TIBCO,Technology,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,amd,AMD,Technology,1,2,0,23,5.41,2.95,0.3779,3.68,27.48,0.6931471805599453,-3.68,0
Mercedes,2021,puma,Puma,Apparel & Sportswear,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,policeeyewear,Police,Luxury & Fashion,1,2,0,23,5.41,2.95,0.3779,3.68,27.48,0.6931471805599453,-3.68,0
Mercedes,2021,ozracing,OZ Racing,Automotive,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,endless,Endless,Automotive,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2021,axalta,Axalta,Industrial & Aerospace,1,1,0,23,5.41,2.95,0.3779,3.68,27.48,0.0,-3.68,0
Mercedes,2021,belstaff,Belstaff,Luxury & Fashion,1,1,0,23,5.41,2.95,0.3779,3.68,27.48,0.0,-3.68,0
Mercedes,2021,marriottbonvoy,Marriott Bonvoy,"Travel, Hospitality & Logistics",1,1,0,23,5.41,2.95,0.3779,3.68,27.48,0.0,-3.68,0
Mercedes,2021,teamviewer,TeamViewer,Technology,1,1,0,23,5.41,2.95,0.3779,3.68,27.48,0.0,-3.68,0
Mercedes,2021,pirelli,Pirelli,Automotive,1,4,1,23,5.41,2.95,0.3779,3.68,27.48,1.3862943611198906,-3.68,0
Mercedes,2022,petronas,Petronas,Energy,1,4,0,21,5.52,6.43,0.469,2.97,22.5,1.3862943611198906,-2.97,1
Mercedes,2022,ineos,Ineos,Industrial & Aerospace,1,3,0,21,5.52,6.43,0.469,2.97,22.5,1.0986122886681098,-2.97,1
Mercedes,2022,ubs,UBS,Financial Services,1,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,teamviewer,TeamViewer,Technology,1,2,0,21,5.52,6.43,0.469,2.97,22.5,0.6931471805599453,-2.97,1
Mercedes,2022,crowdstrike,CrowdStrike,Cybersecurity,1,4,0,21,5.52,6.43,0.469,2.97,22.5,1.3862943611198906,-2.97,1
Mercedes,2022,ftx,FTX,Crypto & Web3,0,1,0,21,5.52,6.43,0.469,2.97,22.5,0.0,-2.97,1
Mercedes,2022,hewlettpackard,Hewlett Packard,Technology,0,3,0,21,5.52,6.43,0.469,2.97,22.5,1.0986122886681098,-2.97,1
Mercedes,2022,iwcschaffhausen,IWC Schaffhausen,Luxury Watches,1,1,0,21,5.52,6.43,0.469,2.97,22.5,0.0,-2.97,1
Mercedes,2022,marriottbonvoy,Marriott Bonvoy,"Travel, Hospitality & Logistics",0,2,0,21,5.52,6.43,0.469,2.97,22.5,0.6931471805599453,-2.97,1
Mercedes,2022,amd,AMD,Technology,1,3,0,21,5.52,6.43,0.469,2.97,22.5,1.0986122886681098,-2.97,1
Mercedes,2022,monsterenergy,Monster Energy,Food & Beverage,1,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,purestorage,Pure Storage,Technology,0,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,tommyhilfiger,Tommy Hilfiger,Luxury & Fashion,1,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,tibco,TIBCO,Technology,0,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,puma,Puma,Apparel & Sportswear,1,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,policeeyewear,Police Eyewear,Luxury & Fashion,1,3,0,21,5.52,6.43,0.469,2.97,22.5,1.0986122886681098,-2.97,1
Mercedes,2022,ozracing,OZ Racing,Automotive,1,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
Mercedes,2022,endless,Endless,Automotive,1,5,1,21,5.52,6.43,0.469,2.97,22.5,1.6094379124341003,-2.97,1
